VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
556,1443,UserNumber1443learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Terry,Rains,6/24/2016
556,1592,UserNumber1592learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Forrest,Stenulson,6/24/2016
556,438,UserNumber438learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Erin,Black,6/24/2016
556,1148,UserNumber1148learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Terri,Lindsay,6/24/2016
556,1651,UserNumber1651learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lori,Thomasson,6/24/2016
556,1462,UserNumber1462learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kerry,Rhea,6/24/2016
556,1545,UserNumber1545learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Troy,Shackelford,6/24/2016
556,1499,UserNumber1499learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Bryan,Rowden,6/24/2016
556,1184,UserNumber1184learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Andy,Maarouf,6/24/2016
564,438,UserNumber438learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Erin,Black,6/24/2016
556,388,UserNumber388learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Fred,B. Sanchez,6/24/2016
562,438,UserNumber438learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Erin,Black,6/24/2016
559,438,UserNumber438learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Erin,Black,6/24/2016
556,1768,UserNumber1768learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Victoria,Wickersham,6/24/2016
556,1240,UserNumber1240learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ronald,McKee,6/24/2016
556,826,UserNumber826learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dan,Garrison,6/24/2016
556,826,UserNumber826learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dan,Garrison,6/24/2016
556,826,UserNumber826learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dan,Garrison,6/24/2016
556,1545,UserNumber1545learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Troy,Shackelford,6/24/2016
556,570,UserNumber570learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Michael,Caudle,6/24/2016
556,1612,UserNumber1612learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cathrine,Stubblefield,6/24/2016
564,919,UserNumber919learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Vicki,Hayes,6/24/2016
564,919,UserNumber919learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Vicki,Hayes,6/24/2016
559,919,UserNumber919learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Vicki,Hayes,6/24/2016
582,919,UserNumber919learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Vicki,Hayes,6/24/2016
582,1651,UserNumber1651learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Lori,Thomasson,6/24/2016
556,508,UserNumber508learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Denice,Bruxvoort,6/24/2016
556,565,UserNumber565learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lauryn,Carter,6/24/2016
556,565,UserNumber565learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lauryn,Carter,6/24/2016
589,919,UserNumber919learning,Manage and Restore Versions in OneDrive,"Learn about versioning and how to restore versions using OneDrive",Vicki,Hayes,6/24/2016
556,779,UserNumber779learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Marcella,Fletcher,6/24/2016
595,919,UserNumber919learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Vicki,Hayes,6/24/2016
564,1612,UserNumber1612learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Cathrine,Stubblefield,6/24/2016
564,388,UserNumber388learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Fred,B. Sanchez,6/24/2016
562,1612,UserNumber1612learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Cathrine,Stubblefield,6/24/2016
565,1612,UserNumber1612learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Cathrine,Stubblefield,6/24/2016
565,388,UserNumber388learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Fred,B. Sanchez,6/24/2016
582,1612,UserNumber1612learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cathrine,Stubblefield,6/24/2016
582,570,UserNumber570learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Michael,Caudle,6/24/2016
556,738,UserNumber738learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Wilma,Ellis,6/24/2016
